TCGA.2W.A8YY.01,TCGA.4J.AA1J.01,TCGA.BI.A0VR.01,TCGA.BI.A0VS.01,TCGA.BI.A20A.01,TCGA.C5.A0TN.01,TCGA.C5.A1BE.01,TCGA.C5.A1BF.01,TCGA.C5.A1BI.01,TCGA.C5.A1BJ.01,TCGA.C5.A1BK.01,TCGA.C5.A1BL.01,TCGA.C5.A1BM.01,TCGA.C5.A1BN.01,TCGA.C5.A1BQ.01,TCGA.C5.A1M5.01,TCGA.C5.A1M6.01,TCGA.C5.A1M7.01,TCGA.C5.A1M8.01,TCGA.C5.A1M9.01,TCGA.C5.A1ME.01,TCGA.C5.A1MF.01,TCGA.C5.A1MH.01,TCGA.C5.A1MI.01,TCGA.C5.A1MJ.01,TCGA.C5.A1MK.01,TCGA.C5.A1ML.01,TCGA.C5.A1MN.01,TCGA.C5.A1MP.01,TCGA.C5.A2LS.01,TCGA.C5.A2LT.01,TCGA.C5.A2LV.01,TCGA.C5.A2LX.01,TCGA.C5.A2LY.01,TCGA.C5.A2LZ.01,TCGA.C5.A2M1.01,TCGA.C5.A2M2.01,TCGA.C5.A3HD.01,TCGA.C5.A3HE.01,TCGA.C5.A3HF.01,TCGA.C5.A3HL.01,TCGA.C5.A7CG.01,TCGA.C5.A7CH.01,TCGA.C5.A7CJ.01,TCGA.C5.A7CK.01,TCGA.C5.A7CL.01,TCGA.C5.A7CM.01,TCGA.C5.A7CO.01,TCGA.C5.A7UC.01,TCGA.C5.A7UE.01,TCGA.C5.A7UH.01,TCGA.C5.A7UI.01,TCGA.C5.A7X3.01,TCGA.C5.A7X5.01,TCGA.C5.A7X8.01,TCGA.C5.A7XC.01,TCGA.C5.A8XH.01,TCGA.C5.A8XI.01,TCGA.C5.A8XJ.01,TCGA.C5.A8XK.01,TCGA.C5.A8YQ.01,TCGA.C5.A8YR.01,TCGA.C5.A8YT.01,TCGA.C5.A8ZZ.01,TCGA.C5.A907.01,TCGA.DG.A2KH.01,TCGA.DG.A2KJ.01,TCGA.DG.A2KK.01,TCGA.DG.A2KL.01,TCGA.DG.A2KM.01,TCGA.DR.A0ZL.01,TCGA.DR.A0ZM.01,TCGA.DS.A0VK.01,TCGA.DS.A0VL.01,TCGA.DS.A0VM.01,TCGA.DS.A0VN.01,TCGA.DS.A3LQ.01,TCGA.DS.A5RQ.01,TCGA.DS.A7WF.01,TCGA.DS.A7WH.01,TCGA.DS.A7WI.01,TCGA.EA.A1QS.01,TCGA.EA.A1QT.01,TCGA.EA.A3HQ.01,TCGA.EA.A3HR.01,TCGA.EA.A3HS.01,TCGA.EA.A3HT.01,TCGA.EA.A3QD.01,TCGA.EA.A3QE.01,TCGA.EA.A3Y4.01,TCGA.EA.A410.01,TCGA.EA.A411.01,TCGA.EA.A439.01,TCGA.EA.A43B.01,TCGA.EA.A44S.01,TCGA.EA.A4BA.01,TCGA.EA.A50E.01,TCGA.EA.A556.01,TCGA.EA.A5FO.01,TCGA.EA.A5O9.01,TCGA.EA.A5ZD.01,TCGA.EA.A5ZE.01,TCGA.EA.A5ZF.01,TCGA.EA.A6QX.01,TCGA.EA.A78R.01,TCGA.EA.A97N.01,TCGA.EK.A2GZ.01,TCGA.EK.A2H0.01,TCGA.EK.A2H1.01,TCGA.EK.A2IP.01,TCGA.EK.A2PG.01,TCGA.EK.A2PI.01,TCGA.EK.A2PK.01,TCGA.EK.A2PL.01,TCGA.EK.A2PM.01,TCGA.EK.A2R7.01,TCGA.EK.A2R8.01,TCGA.EK.A2R9.01,TCGA.EK.A2RA.01,TCGA.EK.A2RB.01,TCGA.EK.A2RC.01,TCGA.EK.A2RE.01,TCGA.EK.A2RJ.01,TCGA.EK.A2RK.01,TCGA.EK.A2RL.01,TCGA.EK.A2RM.01,TCGA.EK.A2RN.01,TCGA.EK.A2RO.01,TCGA.EK.A3GJ.01,TCGA.EK.A3GK.01,TCGA.EK.A3GM.01,TCGA.EK.A3GN.01,TCGA.EX.A1H5.01,TCGA.EX.A1H6.01,TCGA.EX.A3L1.01,TCGA.EX.A69L.01,TCGA.EX.A69M.01,TCGA.EX.A8YF.01,TCGA.FU.A23K.01,TCGA.FU.A23L.01,TCGA.FU.A2QG.01,TCGA.FU.A3EO.01,TCGA.FU.A3HY.01,TCGA.FU.A3HZ.01,TCGA.FU.A3NI.01,TCGA.FU.A3TQ.01,TCGA.FU.A3TX.01,TCGA.FU.A3WB.01,TCGA.FU.A3YQ.01,TCGA.FU.A40J.01,TCGA.FU.A57G.01,TCGA.FU.A5XV.01,TCGA.FU.A770.01,TCGA.GH.A9DA.01,TCGA.HG.A2PA.01,TCGA.HM.A3JJ.01,TCGA.HM.A3JK.01,TCGA.HM.A4S6.01,TCGA.HM.A6W2.01,TCGA.IR.A3L7.01,TCGA.IR.A3LA.01,TCGA.IR.A3LB.01,TCGA.IR.A3LC.01,TCGA.IR.A3LF.01,TCGA.IR.A3LH.01,TCGA.IR.A3LI.01,TCGA.IR.A3LK.01,TCGA.IR.A3LL.01,TCGA.JW.A5VG.01,TCGA.JW.A5VH.01,TCGA.JW.A5VI.01,TCGA.JW.A5VJ.01,TCGA.JW.A5VK.01,TCGA.JW.A5VL.01,TCGA.JW.A69B.01,TCGA.JW.A852.01,TCGA.JW.AAVH.01,TCGA.JX.A3PZ.01,TCGA.JX.A3Q0.01,TCGA.JX.A3Q8.01,TCGA.JX.A5QV.01,TCGA.LP.A4AU.01,TCGA.LP.A4AV.01,TCGA.LP.A4AW.01,TCGA.LP.A4AX.01,TCGA.LP.A5U2.01,TCGA.LP.A5U3.01,TCGA.LP.A7HU.01,TCGA.MA.AA3W.01,TCGA.MA.AA3X.01,TCGA.MA.AA3Y.01,TCGA.MA.AA3Z.01,TCGA.MA.AA41.01,TCGA.MA.AA42.01,TCGA.MA.AA43.01,TCGA.MU.A51Y.01,TCGA.MU.A5YI.01,TCGA.MU.A8JM.01,TCGA.MY.A5BD.01,TCGA.MY.A5BE.01,TCGA.MY.A5BF.01,TCGA.MY.A913.01,TCGA.PN.A8MA.01,TCGA.Q1.A5R1.01,TCGA.Q1.A5R2.01,TCGA.Q1.A5R3.01,TCGA.Q1.A6DT.01,TCGA.Q1.A6DV.01,TCGA.Q1.A6DW.01,TCGA.Q1.A73O.01,TCGA.Q1.A73P.01,TCGA.Q1.A73Q.01,TCGA.Q1.A73R.01,TCGA.Q1.A73S.01,TCGA.R2.A69V.01,TCGA.RA.A741.01,TCGA.UC.A7PD.01,TCGA.UC.A7PF.01,TCGA.UC.A7PG.01,TCGA.UC.A7PI.01,TCGA.VS.A8EB.01,TCGA.VS.A8EC.01,TCGA.VS.A8EG.01,TCGA.VS.A8EH.01,TCGA.VS.A8EI.01,TCGA.VS.A8EJ.01,TCGA.VS.A8EL.01,TCGA.VS.A8Q8.01
-0.369700774,-0.376244799,-0.004053347,0.611085054,0.747282585,2.526848531,-0.161927963,0.918654254,-0.986884183,-0.362338745,-0.387287843,-0.411418937,-0.228186222,1.452810339,-0.296489488,-0.299761501,0.041754832,-0.502217291,2.596787804,-0.934531978,1.157102185,0.989820532,-0.068675599,2.186559203,-1.01428729,0.677752314,-1.177069925,0.254844664,-0.682177993,-0.483403218,1.39677712,0.192676421,0.160774296,0.760370636,-0.820829535,0.000854672,-0.366837763,1.534610658,-0.13288885,-0.456000111,-0.339025654,0.159547292,-0.217143178,-0.513669336,1.249127544,-0.393013865,-2.602440488,1.578782831,-0.303851517,-0.479313202,-0.031865455,-2.315730369,0.29738083,-0.536164424,-0.516123345,-0.658455901,0.020077747,-0.675224966,-0.185241054,0.891251147,-1.780756281,0.989820532,-0.347205686,-0.377471804,2.586153762,-0.647821859,0.401676237,-0.185241054,1.187368303,-0.121845807,-0.223687204,-0.221233194,-0.097714712,0.550961819,-0.140250878,-0.852322657,0.182451381,-0.396285878,-0.402420902,1.187368303,2.214780313,-0.089125679,0.1615923,-0.851095653,-2.799170255,-0.616328736,-0.600786676,-0.544753457,0.703110413,1.004544589,-0.351704704,0.473660518,1.321520827,0.675298304,-0.292808474,-0.426960997,-0.388105846,-0.285446445,-0.57379257,0.362821085,-0.669089942,-0.624508768,1.175507257,-0.271540391,-0.277675415,0.176725359,-0.011824377,-0.167244984,-0.453955103,-0.340252659,-0.401193897,-0.183605048,1.974287374,1.539927679,0.909247218,3.379207857,-0.039227484,-0.470315167,0.56404987,-0.47645019,-0.280538426,-0.076855631,0.822129878,0.635216148,-0.428597004,1.191049317,2.460999274,-0.536164424,0.656075229,-0.42000797,3.126035869,-0.828600565,0.311286884,-0.146385902,-0.182378043,-0.328391613,-0.399966892,-0.39955789,-0.536982427,0.253617659,0.006171693,-0.262133354,-0.304260518,-0.268268378,-2.104276543,-0.274403402,-0.408964927,-0.202419121,-0.411827938,0.247073633,-0.415917954,-0.286264448,-0.044544505,-0.634733808,-0.254771325,0.743192569,0.235621589,-0.532483409,-0.154156933,1.17387125,-0.46867916,0.222124536,-1.325128503,-0.228186222,0.272840734,-0.379107811,1.67857922,0.330509959,-0.461317131,-0.421234975,0.629490126,-0.896085828,-4.141104493,-0.684632003,-0.384833833,-0.617555741,-0.523894376,0.045435846,0.407811261,-2.187712869,0.981231498,-0.343933673,-0.774612354,-0.25599833,-0.123481813,0.930515301,-0.429006005,0.773458688,0.023758762,-0.231867236,-0.446184072,-0.22532321,-1.115310684,-0.005280352,-0.114892779,-0.518168353,-0.172153003,-0.4531371,-4.175869628,0.076519968,-0.187695064,1.517841593,2.803742611,-0.530438401,-0.077264633,1.23522149,1.788600649,-0.475632187,-0.734530198,-0.436777036,-0.332072627,-0.492401253,-0.293217475,0.144414233,0.034392803,0.024985766,-0.25599833,0.777957705,1.177552265,-0.418371964,2.324801742,-0.171744001,-0.572156564,-1.301815412,1.307205771,1.625000011,-0.275630407,-0.349659696
-0.747875378,-0.711083223,0.587433409,-0.880367755,-0.276619629,-0.187642742,0.107495775,0.419381802,0.426717077,0.74540052,0.699092664,0.289127691,-0.555218439,-0.488558078,0.560031966,0.671861128,0.591976696,0.24360759,0.887608662,1.149262625,0.19156628,0.716578598,0.727944496,0.890709874,-1.106905786,-0.25827816,-2.705716729,1.039682343,0.405639883,-0.27823406,0.940980235,1.184214071,0.171843279,1.218028616,0.858888547,0.018174291,0.808304157,0.736012346,0.423932268,-0.933694154,-0.548045884,1.048276576,0.731407382,0.469153284,0.463032902,-0.239576412,0.218366355,0.686801938,0.277514732,0.594167711,-2.139562026,-0.058348379,0.579061412,0.618553681,-0.025641328,-0.308598804,0.30695892,1.243588758,0.405211454,-1.278244301,0.144956159,-1.937448213,-1.009879359,-0.423723262,-0.862307669,-0.900339485,-1.716937834,0.956936482,0.430438846,0.726307696,-0.152921048,-1.84216381,0.837528639,-0.872604807,0.948498668,0.907965447,-0.439173442,-0.401313414,0.163346975,-0.663933813,0.668112266,0.386952667,0.238379226,-1.495532785,0.410893401,0.627184084,-1.065146581,0.968052156,0.148173019,-1.02576311,0.601934421,-1.696447353,0.055081651,0.604001622,-0.026801577,-2.758343995,-0.183687153,-0.775811073,0.161980246,0.642648418,-0.056558644,-0.163685537,-1.401506945,0.60852028,0.641560115,0.472150232,0.834004659,1.183710649,-0.152162144,1.111291286,-0.97527306,-1.232957666,-1.067696125,0.533357873,0.76222474,-0.86489293,-2.069856692,1.034766562,1.037327532,0.418794161,0.749448426,0.107868853,-0.712173801,1.081207318,1.153978153,-0.759921169,0.797691782,0.254677096,1.159438356,-1.131504743,0.797279142,-1.243191591,-0.590617742,0.556938772,-0.487241271,0.449180157,0.251793085,-0.780759369,0.645883203,0.816573674,-1.368997584,0.984725042,0.402295849,-2.056046787,0.790858911,1.111002871,0.694367213,0.098554531,0.155536315,-1.090667326,-2.160911148,-0.112439178,0.14118961,0.318248945,-0.067586172,0.287975846,0.692972956,-0.628853287,-2.923760214,-0.211426629,-3.913676987,0.533197906,0.39838476,0.831781401,1.003138629,1.299743981,0.466506353,0.759145618,0.30948234,-1.065414049,1.069139363,-0.087425323,-1.93644905,-3.569064736,-0.40074645,0.204977272,0.875520482,0.624303843,0.775934572,1.009828201,-0.556215253,-0.834130218,0.806858254,-0.585437641,0.841969183,-1.815132117,-0.93561536,0.358440067,0.704650837,-0.920800689,-0.031743251,1.127615247,1.200931852,0.745698102,-2.660217805,-0.035897236,0.585981082,0.797586501,1.266002023,1.225506689,0.194734426,1.26987433,0.455682799,0.4611571,-0.221810335,-0.99667106,-1.459086113,-0.914091361,0.648801281,0.631138021,0.186294698,0.225943328,0.23186224,-2.166351299,0.81346764,0.626428137,0.834280267,0.038385862,0.816057921,0.306232489,-1.410385609,-0.474823939,0.790510634,1.157765148,-0.131888617,-1.71509591,1.168635929,-0.088631509
-0.369700774,-0.376244799,-0.004053347,0.611085054,0.747282585,2.526848531,-0.161927963,0.918654254,-0.986884183,-0.362338745,-0.387287843,-0.411418937,-0.228186222,1.452810339,-0.296489488,-0.299761501,0.041754832,-0.502217291,2.596787804,-0.934531978,1.157102185,0.989820532,-0.068675599,2.186559203,-1.01428729,0.677752314,-1.177069925,0.254844664,-0.682177993,-0.483403218,1.39677712,0.192676421,0.160774296,0.760370636,-0.820829535,0.000854672,-0.366837763,1.534610658,-0.13288885,-0.456000111,-0.339025654,0.159547292,-0.217143178,-0.513669336,1.249127544,-0.393013865,-2.602440488,1.578782831,-0.303851517,-0.479313202,-0.031865455,-2.315730369,0.29738083,-0.536164424,-0.516123345,-0.658455901,0.020077747,-0.675224966,-0.185241054,0.891251147,-1.780756281,0.989820532,-0.347205686,-0.377471804,2.586153762,-0.647821859,0.401676237,-0.185241054,1.187368303,-0.121845807,-0.223687204,-0.221233194,-0.097714712,0.550961819,-0.140250878,-0.852322657,0.182451381,-0.396285878,-0.402420902,1.187368303,2.214780313,-0.089125679,0.1615923,-0.851095653,-2.799170255,-0.616328736,-0.600786676,-0.544753457,0.703110413,1.004544589,-0.351704704,0.473660518,1.321520827,0.675298304,-0.292808474,-0.426960997,-0.388105846,-0.285446445,-0.57379257,0.362821085,-0.669089942,-0.624508768,1.175507257,-0.271540391,-0.277675415,0.176725359,-0.011824377,-0.167244984,-0.453955103,-0.340252659,-0.401193897,-0.183605048,1.974287374,1.539927679,0.909247218,3.379207857,-0.039227484,-0.470315167,0.56404987,-0.47645019,-0.280538426,-0.076855631,0.822129878,0.635216148,-0.428597004,1.191049317,2.460999274,-0.536164424,0.656075229,-0.42000797,3.126035869,-0.828600565,0.311286884,-0.146385902,-0.182378043,-0.328391613,-0.399966892,-0.39955789,-0.536982427,0.253617659,0.006171693,-0.262133354,-0.304260518,-0.268268378,-2.104276543,-0.274403402,-0.408964927,-0.202419121,-0.411827938,0.247073633,-0.415917954,-0.286264448,-0.044544505,-0.634733808,-0.254771325,0.743192569,0.235621589,-0.532483409,-0.154156933,1.17387125,-0.46867916,0.222124536,-1.325128503,-0.228186222,0.272840734,-0.379107811,1.67857922,0.330509959,-0.461317131,-0.421234975,0.629490126,-0.896085828,-4.141104493,-0.684632003,-0.384833833,-0.617555741,-0.523894376,0.045435846,0.407811261,-2.187712869,0.981231498,-0.343933673,-0.774612354,-0.25599833,-0.123481813,0.930515301,-0.429006005,0.773458688,0.023758762,-0.231867236,-0.446184072,-0.22532321,-1.115310684,-0.005280352,-0.114892779,-0.518168353,-0.172153003,-0.4531371,-4.175869628,0.076519968,-0.187695064,1.517841593,2.803742611,-0.530438401,-0.077264633,1.23522149,1.788600649,-0.475632187,-0.734530198,-0.436777036,-0.332072627,-0.492401253,-0.293217475,0.144414233,0.034392803,0.024985766,-0.25599833,0.777957705,1.177552265,-0.418371964,2.324801742,-0.171744001,-0.572156564,-1.301815412,1.307205771,1.625000011,-0.275630407,-0.349659696
-0.747875378,-0.711083223,0.587433409,-0.880367755,-0.276619629,-0.187642742,0.107495775,0.419381802,0.426717077,0.74540052,0.699092664,0.289127691,-0.555218439,-0.488558078,0.560031966,0.671861128,0.591976696,0.24360759,0.887608662,1.149262625,0.19156628,0.716578598,0.727944496,0.890709874,-1.106905786,-0.25827816,-2.705716729,1.039682343,0.405639883,-0.27823406,0.940980235,1.184214071,0.171843279,1.218028616,0.858888547,0.018174291,0.808304157,0.736012346,0.423932268,-0.933694154,-0.548045884,1.048276576,0.731407382,0.469153284,0.463032902,-0.239576412,0.218366355,0.686801938,0.277514732,0.594167711,-2.139562026,-0.058348379,0.579061412,0.618553681,-0.025641328,-0.308598804,0.30695892,1.243588758,0.405211454,-1.278244301,0.144956159,-1.937448213,-1.009879359,-0.423723262,-0.862307669,-0.900339485,-1.716937834,0.956936482,0.430438846,0.726307696,-0.152921048,-1.84216381,0.837528639,-0.872604807,0.948498668,0.907965447,-0.439173442,-0.401313414,0.163346975,-0.663933813,0.668112266,0.386952667,0.238379226,-1.495532785,0.410893401,0.627184084,-1.065146581,0.968052156,0.148173019,-1.02576311,0.601934421,-1.696447353,0.055081651,0.604001622,-0.026801577,-2.758343995,-0.183687153,-0.775811073,0.161980246,0.642648418,-0.056558644,-0.163685537,-1.401506945,0.60852028,0.641560115,0.472150232,0.834004659,1.183710649,-0.152162144,1.111291286,-0.97527306,-1.232957666,-1.067696125,0.533357873,0.76222474,-0.86489293,-2.069856692,1.034766562,1.037327532,0.418794161,0.749448426,0.107868853,-0.712173801,1.081207318,1.153978153,-0.759921169,0.797691782,0.254677096,1.159438356,-1.131504743,0.797279142,-1.243191591,-0.590617742,0.556938772,-0.487241271,0.449180157,0.251793085,-0.780759369,0.645883203,0.816573674,-1.368997584,0.984725042,0.402295849,-2.056046787,0.790858911,1.111002871,0.694367213,0.098554531,0.155536315,-1.090667326,-2.160911148,-0.112439178,0.14118961,0.318248945,-0.067586172,0.287975846,0.692972956,-0.628853287,-2.923760214,-0.211426629,-3.913676987,0.533197906,0.39838476,0.831781401,1.003138629,1.299743981,0.466506353,0.759145618,0.30948234,-1.065414049,1.069139363,-0.087425323,-1.93644905,-3.569064736,-0.40074645,0.204977272,0.875520482,0.624303843,0.775934572,1.009828201,-0.556215253,-0.834130218,0.806858254,-0.585437641,0.841969183,-1.815132117,-0.93561536,0.358440067,0.704650837,-0.920800689,-0.031743251,1.127615247,1.200931852,0.745698102,-2.660217805,-0.035897236,0.585981082,0.797586501,1.266002023,1.225506689,0.194734426,1.26987433,0.455682799,0.4611571,-0.221810335,-0.99667106,-1.459086113,-0.914091361,0.648801281,0.631138021,0.186294698,0.225943328,0.23186224,-2.166351299,0.81346764,0.626428137,0.834280267,0.038385862,0.816057921,0.306232489,-1.410385609,-0.474823939,0.790510634,1.157765148,-0.131888617,-1.71509591,1.168635929,-0.088631509
0.454519902,0.80583206,0.290229805,-1.040106674,-0.216589646,-2.512517922,0.691138973,0.662207383,0.453486631,0.522199156,0.430238032,1.889733393,-2.234568009,0.897793183,-2.744487273,0.408022705,-0.847401623,0.017962883,1.484174505,2.095354332,1.374131138,0.125423072,-0.235188525,-1.015308169,-0.817436762,0.199301952,-3.157279058,1.094114683,-0.126695064,0.162104194,-0.26928647,-0.927480129,-0.683628161,0.082542323,0.41783878,0.653941215,0.359458965,3.613229506,0.150738213,0.200335223,0.274214104,-0.364864042,-0.609232645,0.171920269,0.229266813,0.50205037,-2.501668576,-1.783545195,-0.061082353,0.272664197,0.797565891,0.458652986,0.601244391,-0.421177314,-2.125557914,0.022612603,1.76419096,-0.350914883,0.627592803,0.854912434,2.141334894,-1.723615475,0.24579915,0.489651118,0.289713169,1.033668326,-1.188897705,0.542347941,-1.655936221,0.412155789,0.776383835,0.258198402,-1.881705945,0.465369248,0.417322144,1.045034308,-0.689311152,0.571279531,0.275247375,0.217384196,-0.183524972,-0.284785535,1.785889652,-0.290985162,0.572829437,0.383740835,0.071692977,0.04947765,0.574379344,0.218934102,0.299529244,1.079132253,-0.716176199,0.594011494,1.050200663,0.119223446,0.376507938,0.43282121,0.167787185,-5.24242004,0.022095967,0.0691098,-1.405884626,0.626042897,0.424038406,1.068799542,-0.330766097,0.791366265,-0.631964609,0.853879163,0.888493744,0.082025688,0.451936724,0.756751685,-1.418283879,0.317094852,0.24579915,0.199818588,0.022612603,0.415772238,0.554747194,0.645158411,1.10134758,-1.786128373,0.228750177,-1.878606132,-1.461164627,0.019512789,0.53098196,0.325361021,0.921041782,-0.090530578,-1.979866695,0.704571496,0.1083741,0.142472044,0.299529244,0.054644005,-2.597246149,-0.100863288,-0.938846111,0.38890719,0.882810753,0.29539616,0.307278777,0.548030932,-2.259366515,0.591944952,0.301079151,0.418355415,0.373408124,0.795499349,0.614160279,-0.308550769,0.431787939,0.831663836,-1.396585187,0.133172605,0.459686257,0.299529244,0.245282514,-2.175154924,0.114573726,0.422488499,0.383224199,0.238049617,0.484484763,1.23412291,0.232883261,0.319161394,0.682356169,0.117156904,-3.451244673,-0.111712634,0.381157657,-0.025951137,0.36927504,0.726786824,-0.317333573,-2.228368383,-0.009935436,0.926208137,0.149188306,0.45245336,-0.218139552,-0.231055441,0.32432775,0.513416352,1.718210398,0.399756536,0.190002513,0.559396914,0.508766632,-1.932852862,-0.236221796,0.221000644,0.685455982,0.092875034,0.172436905,-0.071931699,0.499983828,-0.442359371,-1.720515661,0.45710308,-1.395551916,-0.118945532,0.615193551,0.311411861,-0.143744037,0.229266813,0.529948689,0.336210367,0.253032047,0.643608504,0.151254848,0.533048502,0.235983075,0.167787185,-0.773006107,-3.365483175,0.846129631,-0.069865157,0.235466439,-1.664202389,0.697855235,-1.385219205,-0.174225533,0.493267566
-0.03529275,0.363766763,-0.025879039,-0.406520421,0.308921661,0.730082932,0.277406192,0.34043713,0.174264656,0.082173999,-1.257438091,-2.143964148,0.078899664,0.432937079,0.181222617,0.213965961,0.724762138,-0.272272707,-2.645346614,-0.712670693,3.249274014,3.292249654,0.496377309,0.364994639,0.739496643,-0.169540463,0.565138333,-1.958145667,-0.326299226,-0.017693202,0.654773239,-0.913632971,1.532704168,-2.234417638,-0.357814695,-1.907393483,0.019961644,0.14356777,0.859828435,-0.047980796,-0.059850259,1.104175645,0.539762241,0.001134221,1.005536319,0.074806746,0.240569929,0.062527992,0.169762446,-0.033246291,-1.243522169,0.161985901,0.840182428,1.442659971,-0.229706359,-0.084407767,-0.142117912,0.855326225,0.230746925,0.390370731,3.738377725,0.166897403,0.051477113,0.106731507,0.003999263,-0.569827852,0.547538785,0.273722565,0.981797394,0.154618649,0.350669425,0.126377514,-1.758001973,-2.774682825,0.217649587,0.687516584,1.66204038,0.140293436,0.116554511,-0.009507366,-0.271863416,0.303600867,-2.860224813,-0.430668637,-0.158489585,-0.08727281,-0.208423185,-0.037339209,0.195957122,-0.027106914,0.077671789,-1.919262945,0.050249238,-1.424019857,0.724762138,-0.108555984,0.080536832,0.409198154,-0.179363467,0.969109348,-0.239529363,-0.153168791,0.389142855,0.418611865,0.064574451,0.597881678,0.143158478,2.162604262,0.140702727,0.432118495,-0.575148646,0.432527787,0.035924024,0.420249033,-1.461674703,-0.054938757,1.168434459,-0.016874619,-0.306243928,0.186134118,0.252439391,0.333479169,0.256532309,-1.44284728,-0.020148953,0.24548143,0.321200415,-0.138434286,0.28395486,-0.21865548,0.146842105,-2.708786844,0.886432403,0.241797804,0.266764604,0.033468274,-0.064352469,-0.191642221,-0.174451965,1.087803973,-2.383399856,1.44920864,0.351897301,-0.132704201,1.021907991,0.186952702,1.201177804,0.231565509,0.058435074,-1.835358124,-0.019739662,0.946189007,0.262262395,1.756586788,0.101001422,0.620802019,-0.257947494,-0.085635643,0.218468171,-0.020967537,-0.038976377,0.581919297,-0.248533783,0.135381934,-1.46331187,-0.06476176,-3.133631741,-0.335712938,0.008092181,0.022008103,0.262262395,-0.39506025,0.281908401,-0.329164269,0.114508052,-0.149894457,0.075216038,-2.229915428,-0.521940711,0.080536832,1.141421199,-0.121653322,-0.2026931,0.171399613,-1.280767724,1.591232897,0.083811166,0.418202574,-0.018921078,-1.455944618,-9.37E-05,0.10059213,0.375226934,0.371543307,-1.623754259,-0.084817059,0.103866465,1.277715372,2.139274629,0.508656063,0.231565509,0.582328589,-0.228887776,0.102229297,-0.346354525,-0.481420822,-2.740302313,-0.045525045,-0.255901035,-0.016874619,0.134154059,0.132516891,0.026510313,0.201277915,-0.747869789,0.367859681,0.042881985,-0.074584764,0.569640543,0.000315637,3.600446385,0.934728836,-0.048390088,0.092815586,0.499242352,0.794341746,0.316288913,0.073578871
-1.373968315,-0.752703415,0.584789643,0.253144348,0.899607818,-1.014409967,-0.583236122,-0.015742898,-0.833739352,-0.456319192,-0.669749433,-0.31206009,-0.606145624,-1.010279553,1.491166061,-0.777770579,1.201194422,-0.683941114,2.778338276,-1.004098958,0.528029687,0.952192567,-0.375485615,-0.693471787,0.132310606,-0.677668001,-0.728238709,-0.60728976,-0.106006863,-1.025311524,-0.521799817,0.74830081,-0.793516804,0.11329561,-0.713037455,0.037995705,0.555688891,1.93353809,0.921371283,0.526715738,-0.340292008,-0.803889655,-0.0602244,-0.958598041,-0.921968696,0.293133752,1.743287877,-0.555616956,0.424397197,-0.514272205,-1.277673754,0.06087068,-0.764226618,2.336458936,2.853371942,0.699754396,1.314503918,1.580640873,0.509102291,0.096580748,-0.037502669,1.312261104,-1.213986518,-1.314556496,-0.428386529,-0.249762487,-0.898616227,2.295781819,-0.653895587,-0.173389774,-0.953341381,-0.465342997,-0.913080678,-0.601334576,-0.446943623,-0.959149047,-0.868979664,-0.976827003,-1.254091897,1.785906894,2.803713342,0.146489061,-0.911761354,1.251414912,-0.667004895,-0.884879791,0.293246625,0.48477851,-0.532330937,-0.67359402,-1.17991301,-0.535199294,2.065580326,-0.760060982,-1.167191787,0.186346728,0.448050613,0.942908366,-1.203135952,0.288281262,-0.940345944,1.412080743,0.069620073,1.628272793,0.59103807,-1.087712271,0.497871412,0.590480037,0.383824971,-1.081222443,-1.146050605,0.591913559,-0.906840519,-0.459381202,-0.746121988,-0.587441609,-0.79207057,0.559833377,-0.767216815,-0.797172554,-0.627018373,0.153598883,-0.74236883,-0.748466547,-0.2130695,2.657542012,0.027314315,0.353392183,2.645118674,-0.599285465,1.144270016,-0.192655031,-0.017275841,1.427583463,-0.311473,-0.75433707,-0.337578146,-0.186356346,1.49385592,0.818086619,-0.709726723,0.806312957,-0.203391168,-1.212234475,1.596943665,-1.152633837,-0.66782531,1.094487157,-0.38298421,-0.968025305,-0.370812408,-1.046920455,1.282363558,-0.499531509,-0.197688282,-1.07906284,0.803031609,-1.030907139,-1.122986518,0.342626278,-1.246641389,1.923928543,0.544210187,2.178061795,-0.239732358,1.510777616,-0.130192448,-0.169153487,-0.018654401,-1.176854412,-0.761092038,0.418977672,0.040372277,-1.206893069,2.78488464,-0.675664247,-1.250177865,1.223799948,-1.034793422,-0.854226509,-0.832649658,-0.065559224,1.631638029,-1.087522126,0.809385182,0.823253125,1.167467263,-1.000739293,-0.614167075,0.17376515,-0.554020163,-1.107625936,-0.998772323,-0.85598091,0.098456514,0.428973696,1.409977523,0.095027524,1.427567113,0.299219067,2.326509796,-0.839074402,0.871324948,-0.285774912,0.010379139,-0.692450866,-0.603195301,-0.935388234,-0.491434578,-0.353636361,1.575759868,-0.748130158,-0.659480131,-1.34114895,-0.405148985,1.078460272,0.429295867,-0.013667703,-0.591796916,2.143393255,1.916175001,-1.372149884,-0.175485792,-0.946219495,-0.444130238,-1.196330518,0.715182415,-0.018919484
